iid,id,gender,idg,wave,round,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3
3,3.0,0,5,1,10,7,4,14.0,0,-0.04,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,2.0,25.0,2.0,2.0,8.0,4.0,6.0,3.0,1.0,15.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,0,9.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,2.0,3.0,6.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,20.0,15.91,19.05,18.52,10.0,13.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0,5,1,10,9,5,15.0,0,-0.14,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,6.0,10.0,8.0,6.0,7.0,6.0,6.0,1.0,2.0,25.0,2.0,2.0,8.0,4.0,6.0,3.0,1.0,15.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,2.0,3.0,6.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,20.0,15.91,19.05,18.52,10.0,13.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0,5,1,10,8,6,16.0,0,-0.3,1,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,2.0,25.0,2.0,2.0,8.0,4.0,6.0,3.0,1.0,15.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,0,8.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,2.0,3.0,6.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,20.0,15.91,19.05,18.52,10.0,13.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0,5,1,10,3,7,17.0,0,-0.26,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,6.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,25.0,2.0,2.0,8.0,4.0,6.0,3.0,1.0,15.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,0,8.0,9.0,10.0,7.0,7.0,9.0,8.0,7.0,2.0,3.0,6.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,20.0,15.91,19.05,18.52,10.0,13.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0,5,1,10,4,8,18.0,0,0.29,1,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,1.0,2.0,25.0,2.0,2.0,8.0,4.0,6.0,3.0,1.0,15.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,0,7.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,2.0,3.0,6.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,20.0,15.91,19.05,18.52,10.0,13.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0,5,1,10,10,9,19.0,0,-0.15,1,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,2.0,25.0,2.0,2.0,8.0,4.0,6.0,3.0,1.0,15.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,2.0,3.0,6.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,20.0,15.91,19.05,18.52,10.0,13.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0,5,1,10,1,10,20.0,0,-0.47,1,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,5.0,6.0,8.0,5.0,8.0,6.0,5.0,5.0,2.0,25.0,2.0,2.0,8.0,4.0,6.0,3.0,1.0,15.0,3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,0.0,20.0,30.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,0,8.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,2.0,3.0,6.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,20.0,15.91,19.05,18.52,10.0,13.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,3,1,11.0,0,-0.18,1,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,7.0,8.0,7.0,7.0,5.0,6.0,3.0,2.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,0,4.0,10.0,8.0,5.0,8.0,7.0,6.0,7.0,2.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,2,2,12.0,0,-0.18,1,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,5.0,10.0,6.0,6.0,5.0,6.0,3.0,1.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,0,8.0,7.0,8.0,10.0,7.0,8.0,8.0,1.0,1.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,9,3,13.0,0,0.05,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,0,4.0,7.0,8.0,8.0,6.0,7.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,4,4,14.0,1,-0.18,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,7.0,7.0,9.0,9.0,9.0,8.0,10.0,1.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,1,8.0,10.0,7.0,10.0,7.0,10.0,8.0,10.0,1.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,6,5,15.0,0,0.21,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,8.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,2.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,0,6.0,9.0,8.0,9.0,8.0,9.0,7.0,7.0,2.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,5,6,16.0,0,0.37,1,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,2.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,0,5.0,10.0,8.0,4.0,8.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,10,7,17.0,0,0.35,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,1,7.0,6.0,3.0,5.0,6.0,5.0,6.0,4.0,2.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,0,7.0,10.0,10.0,7.0,10.0,5.0,5.0,1.0,2.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,1,8,18.0,0,0.15,1,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,6.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0,2.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,0,5.0,9.0,9.0,5.0,9.0,7.0,6.0,6.0,2.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,7,9,19.0,1,-0.47,1,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,7.0,7.0,7.0,10.0,9.0,10.0,8.0,8.0,2.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,1,9.0,8.0,10.0,10.0,7.0,8.0,8.0,8.0,2.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0,7,1,10,8,10,20.0,0,-0.19,1,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,2.0,23.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,10.0,15.0,30.0,5.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,1,8.0,9.0,10.0,10.0,8.0,8.0,10.0,8.0,2.0,2.0,4.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,24.14,13.79,20.69,27.59,10.34,3.45,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0,9,1,10,1,1,11.0,0,-0.43,1,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,5.0,2.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,0,5.0,8.0,8.0,2.0,2.0,2.0,7.0,5.0,2.0,3.0,7.0,2.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,15.79,13.16,18.42,15.79,15.79,21.05,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,6.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0,9,1,10,10,2,12.0,0,0.0,1,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,7.0,10.0,7.0,6.0,5.0,7.0,4.0,1.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,0,8.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,1.0,3.0,7.0,2.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,15.79,13.16,18.42,15.79,15.79,21.05,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,6.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0,9,1,10,7,3,13.0,0,-0.17,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,0,4.0,6.0,8.0,8.0,6.0,5.0,6.0,5.0,1.0,3.0,7.0,2.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,15.79,13.16,18.42,15.79,15.79,21.05,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,6.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0,9,1,10,2,4,14.0,1,0.08,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,6.0,8.0,6.0,8.0,10.0,10.0,7.0,7.0,1.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,1,8.0,5.0,5.0,7.0,7.0,9.0,8.0,2.0,1.0,3.0,7.0,2.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,15.79,13.16,18.42,15.79,15.79,21.05,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,6.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0,9,1,10,4,5,15.0,0,-0.16,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,0,5.0,9.0,9.0,7.0,9.0,5.0,5.0,7.0,2.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,0,6.0,7.0,7.0,5.0,4.0,8.0,7.0,4.0,2.0,3.0,7.0,2.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,15.79,13.16,18.42,15.79,15.79,21.05,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,6.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0,9,1,10,3,6,16.0,0,0.06,1,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,0,5.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,2.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,1,5.0,6.0,7.0,5.0,7.0,8.0,7.0,3.0,2.0,3.0,7.0,2.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,15.79,13.16,18.42,15.79,15.79,21.05,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,6.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0,9,1,10,8,7,17.0,0,-0.05,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,21.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,1,6.0,6.0,8.0,5.0,5.0,6.0,6.0,3.0,2.0,3.0,7.0,2.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,15.79,13.16,18.42,15.79,15.79,21.05,25.0,10.0,10.0,15.0,10.0,10.0,25.0,15.0,15.0,18.6,10.0,13.95,6.0,6.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
